url,label
https://www.webbdeepsky.com,safe
https://maildinshaakckjnw628.web.app/,phishing
http://versanthealth-okta.com,phishing
https://jainux.net/malcolmx/#dxnlckbkb21haw4udgxk,phishing
http://www.stuff-4-sale.org,phishing
https://www.michelinman.com,safe
https://www.klj-meenselkiezegem.be,safe
https://dsizs.vpraxkm.cn,phishing
http://www.server1.wyeetacs.com.au,phishing
https://www.projectcensored.org,safe
https://www.plantamed.com.br,safe
http://www.kueronekayaeotn.co.jp.kuerocekayacaoto.qxcmrv.top/ai,phishing
https://www.majorpoolsupplies.com,safe
http://www.navercorp2.top,phishing
https://www.smilebox.com,safe
https://www.northcarolinafc.com,safe
https://www.ymcafoxcities.org,safe
https://s.amaucszaou.icu/,phishing
https://www.magictack.de,safe
https://www.ciacampania.org,safe
http://dep.autospurgoh24firenze.it/rennovi/,phishing
https://att-101698.weeblysite.com/,phishing
http://www.quiet.earthsolution.org,phishing
https://s.amaesoesn.icu/,phishing
https://www.mascarphone.com,safe
http://zenartinakuliwasalifranc.zenawaskal.fr/,phishing
https://ipfs.io/ipfs/qmnwjuqcyhvtngbujsxagvectggwwxbf2rynuabtiokjnb?filename=adb.html,phishing
http://www.kwan078lj.web.app,phishing
https://mrh-project.eu,phishing
http://www.fashioncontainer.net,phishing
http://www.ymailaccounts.us,phishing
http://www.pencakefistaking.com/,phishing
https://www.diggerslist.com,safe
http://www.otyfuwyz.ml,phishing
https://www.stockteam.com,safe
https://www.onlineservicetec.com/landingpages/fe996bbf-3dce-487c-acd3-4a69200fa8a0/wdqlz-uvf13--zdoyfjlm-36zjnhkxlhwizcatddszs,phishing
https://prestamoescolar2023.com/,phishing
http://www.ir-shalplak.gq,phishing
https://www.epic.com,safe
https://www.mimmofiorilla.com,safe
https://entra-online-com.preview-domain.com/,phishing
https://www.phys.hawaii.edu,safe
https://www.redlasso.com,safe
https://www.harpercollinschristian.com,safe
https://bafybeibrerjbpagzyqbn4j4pexhayqcvruhmrakh3ajddwcrxwf7ure5vm.ipfs.dweb.link/d2-sjs.html,phishing
http://www.ulka-gallery.yoyo.pl,phishing
http://www.aladilauto.com,phishing
https://myatt-team-101632.weeblysite.com/,phishing
https://www.apheo.ca,safe
https://www.calafco.org,safe
https://www.sullivanclinton.com,safe
https://www.becreaturekind.org,safe
http://traditionalmiraclesco.com/,phishing
https://www.raffaellarimassa.it,safe
http://www.coomiponal.com,phishing
https://jflynn19773.wixsite.com/my-site,phishing
http://www.mob0esd.ru,phishing
https://www.historync.org,safe
http://www.partnersoft.media,phishing
https://www.ovsd.org,safe
https://www.winterberrycabin.com,safe
https://www.200344652189.kumpulbarengteman.my.id,phishing
https://www.grandstream.com,safe
https://www.therealfynn.co.uk,safe
https://upholid-nvloi21.godaddysites.com/,phishing
https://ww3.site-promo-and.co.ua/html/classico/index.shtm/,phishing
http://www.cometoway.org,phishing
http://www.f0558250.xsph.ru,phishing
http://support.ke/,phishing
https://www.football-chairman.com,safe
http://antivirus-nod-probnik.sepa-00980-force-drop.oa.r.appspot.com/?fbclid=iwar3vildf8sghk5yvsh52c3k4lycypeli3zafzxnsdsjlkp6x4zg1xblg4hc,phishing
https://www.helpingrhinos.org,safe
https://www.bonniebling.co.uk,safe
https://www.newbelgium.com,safe
http://www.trickip.net,phishing
http://www.newshealthsport.com,phishing
http://www.djmixer2018.com,phishing
http://www.sam-sdelai.blogspot.com,phishing
http://www.zebra.wthelpdesk.com,phishing
https://www.mushroominfo.co.za,safe
https://www.traditionalgames.in,safe
https://www.goodytwos.com,safe
http://www.christianl.cf,phishing
http://www.kueronekayaeotn.co.jp.kuerocekayaaoto.ospuxv.top/ai/?authenticated=true&amp;amp;amp;amp;amp;openid/gp/signin/x&amp;amp;amp;amp;amp;i=a&amp;amp;amp;amp;amp;oauth=m&amp;amp;amp;amp;amp;i?ie=utf8&amp;amp;amp;amp;amp;ref_=rhf_custrec_signine24e197882b1850dab16dfe73a8811a715c0ec44,phishing
http://www.bvgtt5.gq,phishing
http://www.knitgeek.com,phishing
https://www.drugs.ie,safe
https://www.floriz.co.uk,safe
https://www.ruemarcellin.com,safe
https://www.carolinearmijo.com,safe
https://www.dendanskesalmebogonline.dk,safe
https://ipfs.io/ipfs/bafybeihadfx74m3gnq3bjk4sc73tev2kaprnf7k4pmycj3xbt3yxtxs67e/tonepro888-onedrive.html,phishing
http://www.nuclearpolicy101.org,phishing
https://www.essays.quotidiana.org,safe
http://ofizpvfhrb.duckdns.org,phishing
https://www.opanal.org,safe
http://www.jiemao.welco.live,phishing
https://www.zlatograd.bg,safe
https://www.zadarskilist.hr,safe
https://www.csb.gov,safe
https://www.meteo.uz,safe
https://www.re-cycle-on.fr,safe
https://www.greatwarforum.org,safe
https://www.kedst.ac.uk,safe
https://www.ibo.org,safe
https://www.spisa.nu,safe
http://thewashington-post.facilidadgozoygloria.com,phishing
http://www.netwow.com.br,phishing
https://conetgut-ytey.web.app/,phishing
https://www.shareholds.com/eur/2a204409-e54b-4af0-b5aa-ffb6d1c6acb9/4a71e67e-d279-4bb8-9a7d-eff5637600af/a2a23a9a-db65-4da4-9f20-cb27a3857855/login?id=mmrbwxvqclr0rw1mannonkpmwgjtu0y2eglecmcxthzinmhwtna5d2feymxoeux3mwjyuwlmu0noswzwmddmmgr4dgdwwjbkc21iqmtznkrxwxbyqndguufodg9tq3u3vjzowhdiewzhvlzvngphrzrerxmrckrhqnlpykjiqli1q2jgaktanlrhv293nmn4nvfir3bkyuewk3rqcgjrrfhunwxyzvlazgk0q1fmwmnrn3l2cdbpnznkdgpzsxjfnkhhafpaslhbm0dlmtjxahn6tss3ajlwyu5pmxfhcw03udjwnm4xn3liy2z5tvp0nwr3rthtdetms0pqemhxvjnptwzlwxzncmu1s3fktxppefqwakfkrnk1y0qrvhkwv01uttb6tdzkn0dryuo2ouxqwesxv3rydgrqs1jmwdqrduhca21amzz1skhqru8vefvnwmtxvunqmunzce5juvjdqkg2sitvrjhzsljedng1m25nenczsnnal3vnmxlp,phishing
http://www.bpwrcpmve834175dqqpwa8dvs.net,phishing
https://www.victorataide.com.br,safe
http://www.e.ms,phishing
https://www.crownofthegods.com,safe
https://se4440-f20ed.web.app/,phishing
https://ltebolha--lajfhakhs.repl.co/,phishing
http://mail-102973.weeblysite.com/,phishing
http://www.berkahinternasional.co.id,phishing
https://www.dpdparcelwizard.ie,safe
https://maildinshaakckjnw634.web.app/,phishing
https://sncm.i0821.cn/,phishing
http://www.yn69q8kcxh.sdybv.com,phishing
http://tringuyen128.github.io/netflix_clone_page,phishing
https://www.kuerennkayccato-co-jp.kuerennkayccato.xlppzb.top/ai/?authenticated=true&amp;openid/gp/signin/x&amp;i=a&amp;oauth=m&amp;i?ie=utf8&amp;ref_=rhf_custrec_signin17b44efbba44d20ef4b1e2321ff974c0d881feca,phishing
https://consolesecudigital.web.app/,phishing
http://www.metamaskio.net,phishing
https://ambrosiasfashion.com/,phishing
https://www.cottonsisters.com,safe
https://tiwofiana12.web.app/,phishing
https://193-42-33-145.cprapid.com/,phishing
https://www.neutralgroundz.com,safe
https://94e985af-cae1-491f-bcc8-3a44809bb89f.id.repl.co/,phishing
https://www.sumcoco.com,safe
https://www.yasinrayan.com,safe
https://www.stanncreek.com,safe
http://www.mlper.com,phishing
https://www.fletc.gov,safe
https://fattura.staffasestenza.co/pannelloadmin/df9deebcd4a935e/cc.php,phishing
https://ipfs.io/ipfs/qmv1wc7t3dcwkfvcoprfrp3whc59b4bd5suhrom6u873pr?filename=auto.html,phishing
http://mail.deliverylifesupport.com/public/vf50kszqyryn14x6vswulnkyrjdlw2p7,phishing
https://www.beantreelearning.com,safe
http://www.promodepotonline.com,phishing
http://www.busycows.ca,phishing
https://www.mrcmekong.org,safe
http://www.f0566581.xsph.ru,phishing
http://www.ufjgkoh.fburl.fun,phishing
https://www.linuxcenter.ru,safe
http://www.aldareps.com,phishing
https://www.ppsspp.org,safe
https://tribelio.page/confirrmattionshellppscatterz,phishing
https://facebook-appeal-request-e2427.web.app/,phishing
https://www.cityoffarmingtonar.com,safe
https://www.cqrs.nu,safe
https://access-gabe.com,phishing
http://www.in-tech.com,phishing
http://www.themesthatyoulike.com,phishing
https://www.thebridalknot.com.au,safe
https://www.thekentkrew.com,safe
https://www.bachphoto.com,safe
https://www.falmouthvet.com,safe
http://www.ec48p71.rawtennis.com,phishing
http://www.login.dangquanwatch.com,phishing
https://www.hashilthsa.com,safe
https://www.calabasasgolf.com,safe
https://www.jcb.dotcombinations.com/,phishing
http://www.imsa.com.au,phishing
http://www.ixh.pnhwq.com,phishing
https://updatemetamask.net/?gclid=eaiaiqobchmiso_bgqxg_aivx8pvch1rwg-j,phishing
http://www.trendmoversdubai.com,phishing
http://opensea.com.bz,phishing
http://www.tpipelinedev.com,phishing
http://www.csmbuildersllc.com,phishing
http://ce-synchro7.web.app/,phishing
http://www.orthodonticoffices.com,phishing
https://maildinshaakckjnw179.web.app/,phishing
http://www.uspsvs.info/,phishing
http://www.eve-rpg2d.netlify.app,phishing
https://loving-tharp.45-14-165-241.plesk.page/njczntuznzg3otc5mdask/,phishing
https://www.equalizersoccer.com,safe
https://www.wiltshirebacon.com,safe
http://www.gta6fuzhu.com,phishing
https://www.rcrwireless.com,safe
https://att-100201.weeblysite.com/,phishing
https://www.discoverytours.com.my,safe
http://account741.weebly.com/,phishing
https://www.gilboafossils.org,safe
http://www.yurongshipin.com,phishing
https://ro8735639.wixsite.com/my-site,phishing
http://www.creat.welco.live,phishing
https://sites.google.com/view/casdatrocliente/in%c3%adcio,phishing
http://www.batchmates.me,phishing
http://oualid-loubiri.ma/service/,phishing
https://www.liverpoollep.org,safe
https://sosconsulta.co/deep/web.php?email=dipankar@jmjgroup.co.in,phishing
https://www.rt23.com,safe
http://www.face.urlfb.co,phishing
http://netflix-lsvt9s3tm-jssdestroyerman.vercel.app/,phishing
http://www.waxqx.com,phishing
https://www.openaccessgovernment.org,safe
http://cc04196-wordpress-qm7qa.tw1.ru/wp-admin/fr/ca/w11s,phishing
https://maildinshaakckjnw291.web.app/,phishing
https://www.norges-bank.no,safe
https://www.biharandjharkhand.com,safe
http://app-papaloa3354lkm.kvoiffugw9-yk26ed5vg379.p.temp-site.link/termsofservice.html,phishing
https://www.jdavidjewelry.com,safe
http://creativeengg.in/contents/earthlink,phishing
http://www.sandsngo.com,phishing
https://www.blkb.ch,safe
https://www.boxturtles.com,safe
https://confirmacionesimportantes--servisgalicia.repl.co/,phishing
http://www.ferreteriassolano.com,phishing
http://www.pomundayes.ga,phishing
https://fb-business-appeal-3f816.web.app/,phishing
http://www.alawangroups.com,phishing
https://rinnovo-dominio.abletotravel.it/managehosting/,phishing
https://kouijed.web.app/,phishing
http://organisasi.bulungan.go.id/public/4cakoj3qpoozmlmmhi8mjpt0m46m2wjq,phishing
https://www.menstylefashion.com,safe
https://ipfs.eth.aragon.network/ipfs/bafybeie6ca7ijixjhwi6ugzmszldlzrxzvz2j2o3uu7haek7vmctbsjxy4/,phishing
https://tiwofiana5.web.app/,phishing
https://ipfs.io/ipfs/bafybeidszm5hjkodoz44tw2fpdiaomoanrtpcqwf6ym236mjsxvop75paa/ddoonncn.html,phishing
https://www.kuliss.co,safe
https://locateme.co.nz/wp-content/jam/ichiemagiksouthwest123.html,phishing
https://www.shiatv.net,safe
https://www.ketteringtownfc.com,safe
https://mail-67aa7-view-mail-ups.firebaseapp.com/,phishing
http://www.c1crt.axfree.com,phishing
https://www.cedstone.co.uk,safe
https://www.ibf-usba-boxing.com,safe
https://www.cinejosh.com,safe
https://fewsufficientparallelcompiler.juan-pablopa788.repl.co/,phishing
https://www.electricblanketinstitute.com,safe
https://www.mundodamusicamm.com.br,safe
http://www.odd-mud-233e.gtech.workers.dev,phishing
https://www.kaneshichishoten.jp,safe
https://www.sikhroots.com,safe
https://www.allegorygallery.com,safe
http://www.eblagh-81.ml,phishing
https://www.judiciaryreport.com,safe
http://www.radiolevi.ro,phishing
https://www.adzuna.de,safe
https://www.creoly.com,safe
https://www.mfah.org,safe
https://www.chncpa.org,safe
https://aol-109902.weeblysite.com/,phishing
https://www.heirloombk.com,safe
https://allegrrolsokldir.woodcswoopnesle.cf/?tranzakt39906,phishing
https://wvvwaave.com/airdrop2/,phishing
http://www.fintellectualadvisors.com,phishing
http://www.nucleokardecistalace.org.br,phishing
https://www.cambsfire.gov.uk,safe
http://www.73ch91ch13f.100chickens.me,phishing
https://www.wbs.co.jp,safe
https://www.servemequick.com,safe
https://www.moca-news.net,safe
https://www.amueblaydecoraetxearte.com,safe
https://www.aaronwjohnston.com,safe
https://www.safebettingsites.com,safe
http://www.americaooxprecs.co.jp.pooqim.cn/,phishing
https://www.boyntonbeachdentist.net,safe
https://bafybeicx632kovolcmtykzyzsmgbl3uxxxsplyazgvwb2adw7pxbxuyfre.ipfs.w3s.link/fresbaze.html#,phishing
https://www.bahaibookstore.com,safe
https://xq5807.webwave.dev/,phishing
https://www.lameteoagricole.net,safe
http://www.coolsms.cannca.shop,phishing
https://sioeioasnj.firebaseapp.com/acceuil.html,phishing
http://004261200-conf1rm.000webhostapp.com/fb/applogin.htm?news=,phishing
https://www.pahc.com,safe
http://www.zopperfi.com/,phishing
https://www.dla.mil,safe
https://ipfs.io/ipfs/bafybeicpzmzp67z7j64n37lgmkgqvaxq2ddu46exvqldxqcwf2sxbkr7ae,phishing
https://www.littlearmenia.com,safe
https://www.rescue.go.kr,safe
http://www.droterdrotit.com,phishing
http://www.play-google-com-1301476296.cos.ap-mumbai.myqcloud.com,phishing
https://worksnavportalfix.firebaseapp.com/,phishing
https://www.davecamlin.com,safe
https://www.morgancountycitizen.com,safe
https://www.grantspassoregon.gov,safe
http://newrog.godaddysites.com/,phishing
http://www.mail.yotaglobal.com,phishing
https://www.manufacturingmanagement.co.uk,safe
http://www.usawebproxy.com,phishing
https://www.intowncoffee.com,safe
https://rfde-107a7.firebaseapp.com/,phishing
https://centralium.tn/post/bibaztgkmv4231,phishing
https://www.platypusattack.com,safe
http://www.acmarketsapp.com,phishing
https://www.acaponeconnection.com,safe
https://www.diemon.com,safe
http://www.bungalowphotographyblog.com,phishing
http://cashappofficial.com/,phishing
https://did.li/vxwty,phishing
https://www.thisidoforme.com,safe
https://www.toastenstein.com,safe
https://www.local1259iaff.org,safe
http://my-business-105497-100704.square.site/,phishing
https://leszek.arekhasnik.pl/add/email@example.com,phishing
https://www.miomodo.de,safe
https://www.sarahdelamer.com,safe
https://www.ysdesign.jp,safe
https://www.yogapedia.com,safe
https://www.santaragione.com,safe
https://att-management-109735.weeblysite.com/,phishing
https://triflingflashyapplicationpackage--digitaloceanc.repl.co/,phishing
https://www.ibdmdb.org,safe
https://infura-ipfs.io/ipfs/qmy7xmje9kjnbafwjcf2taahmkndmsf4sq51fwmp67umjl,phishing
https://www.getmax.app,safe
https://www.jointhealthmagazine.com,safe
https://www.happicrafts.com,safe
http://u1965047.plsk.regruhosting.ru/10/,phishing
https://www.buckley.spaceforce.mil,safe
https://www.deutschlandreise24.com,safe
https://www.cincyjungle.com,safe
http://www.imprecof.com,phishing
https://23154.jimdosite.com/,phishing
https://cutt.us/gruppobper,phishing
http://www.asr-shaparak.ml,phishing
https://www.meshlab.net,safe
https://ipfs.io/ipfs/bafkreiguyxmlc3aclnp7qud7ks2jznadfnwgphxzss46hifjam6nzy6isq,phishing
https://jumptruegallery.000webhostapp.com/download-documents,phishing
http://www.ertyu.com,phishing
https://www.poshpuppyboutique.com,safe
http://www.nerohut.com,phishing
https://j27973.wixsite.com/my-site,phishing
http://www.simmonitor.gq,phishing
http://www.docentfx.com,phishing
https://www.polikarbonat.com,safe
https://fx164fax08022022fax-1310019602.cos.eu-frankfurt.myqcloud.com/apps.htm,phishing
http://www.tagkarma.com,phishing
https://www.agilent.com,safe
https://mail.deliverylifesupport.com/public/lturkcznkatlbm6vtkpqptmb40v0a6fx,phishing
http://www.procareinsurance.gr,phishing
https://www.aspire.com,safe
https://www.assembly.state.ny.us,safe
https://s3.amazonaws.com/appforest_uf/f1680235453077x466266419017948160/linkj.html,phishing
http://www.amazcecm-co-jp.amazaeon.50gb141.xyz/,phishing
https://dhl-international.peakoutsourcing.host/express-983720289523040/mx837492/login/index.php,phishing
https://www.consulting.us,safe
https://www.jusline.at,safe
https://www.burosalt.nl,safe
https://www.severorivera.com,safe
https://www.poandpo.com,safe
https://www.chalktalksports.com,safe
https://digital3riiversaccess.icu/clicknow/#wa=wsignin1.0&amp;rpsnv=13&amp;ct=1539585327&amp;rver=7.0.6737.0&amp;wp=mbi_ssl&amp;wreply=https%3a%2f%2foutlook.live.com%2fowa%2f%3fnlp%3d1%26rpscsrfstate%3d715d44a2-2f11-4282-f625-a066679e96e2&amp;id=292841&amp;cbcxt=out&amp;lw=1&amp;fl=dob%2cflname%2cwld&amp;cobrandid=90015&amp;domain=,phishing
https://www.electionsnwt.ca,safe
https://www.rohaniduniyaonline.com,safe
https://xagpark.com/jp,phishing
https://www.coca-colacompany.com,safe
https://www.nbforum.com,safe
https://www.dailyleader.com,safe
http://www.ody.cc,phishing
https://www.rhodes.edu,safe
http://www.amyu.org,phishing
https://www.canal10.com.uy,safe
http://www.e.applesoftupdate.com,phishing
http://ethereumche.com,phishing
https://www.skiplino.com,safe
https://www.thompsonrd.com,safe
https://www.vtgatherings.com,safe
https://www.gp-digital.org,safe
https://www.cotidianodela.com.br,safe
https://www.thetaskforce.org,safe
https://www.istok.net,safe
https://www.conicyt.cl,safe
http://jjhwnauaye.duckdns.org,phishing
https://www.myhealthyfit.com,safe
https://plain-flower-47ee.u84799i09929.workers.dev/,phishing
https://www.otakustudy.com,safe
https://www.netokracija.com,safe
https://www.volacci.com,safe
http://www.socis.cf,phishing
https://www.cocktail.uk.com,safe
https://www.gulfshoreselectrician.com,safe
